combination_index	tf_count	combination	run	seed	source	fit_xml	single_hit_rates
74	4	ATF1+ATF7+CREB1+CREB3	1	300439	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB1+CREB3\run_01_seed_300439\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB1+CREB3\run_01_seed_300439\fit.output.rates
74	4	ATF1+ATF7+CREB1+CREB3	2	300440	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB1+CREB3\run_02_seed_300440\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB1+CREB3\run_02_seed_300440\fit.output.rates
74	4	ATF1+ATF7+CREB1+CREB3	3	300441	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB1+CREB3\run_03_seed_300441\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB1+CREB3\run_03_seed_300441\fit.output.rates
74	4	ATF1+ATF7+CREB1+CREB3	4	300442	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB1+CREB3\run_04_seed_300442\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB1+CREB3\run_04_seed_300442\fit.output.rates
75	4	ATF1+ATF7+CREB1+CREB5	1	300445	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB1+CREB5\run_01_seed_300445\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB1+CREB5\run_01_seed_300445\fit.output.rates
75	4	ATF1+ATF7+CREB1+CREB5	2	300446	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB1+CREB5\run_02_seed_300446\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB1+CREB5\run_02_seed_300446\fit.output.rates
75	4	ATF1+ATF7+CREB1+CREB5	3	300447	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB1+CREB5\run_03_seed_300447\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB1+CREB5\run_03_seed_300447\fit.output.rates
75	4	ATF1+ATF7+CREB1+CREB5	4	300448	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB1+CREB5\run_04_seed_300448\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB1+CREB5\run_04_seed_300448\fit.output.rates
76	4	ATF1+ATF7+CREB1+CREM	1	300451	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB1+CREM\run_01_seed_300451\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB1+CREM\run_01_seed_300451\fit.output.rates
76	4	ATF1+ATF7+CREB1+CREM	2	300452	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB1+CREM\run_02_seed_300452\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB1+CREM\run_02_seed_300452\fit.output.rates
76	4	ATF1+ATF7+CREB1+CREM	3	300453	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB1+CREM\run_03_seed_300453\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB1+CREM\run_03_seed_300453\fit.output.rates
76	4	ATF1+ATF7+CREB1+CREM	4	300454	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB1+CREM\run_04_seed_300454\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB1+CREM\run_04_seed_300454\fit.output.rates
77	4	ATF1+ATF7+CREB3+CREB5	1	300457	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB3+CREB5\run_01_seed_300457\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB3+CREB5\run_01_seed_300457\fit.output.rates
77	4	ATF1+ATF7+CREB3+CREB5	2	300458	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB3+CREB5\run_02_seed_300458\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB3+CREB5\run_02_seed_300458\fit.output.rates
77	4	ATF1+ATF7+CREB3+CREB5	3	300459	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB3+CREB5\run_03_seed_300459\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB3+CREB5\run_03_seed_300459\fit.output.rates
77	4	ATF1+ATF7+CREB3+CREB5	4	300460	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB3+CREB5\run_04_seed_300460\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB3+CREB5\run_04_seed_300460\fit.output.rates
78	4	ATF1+ATF7+CREB3+CREM	1	300463	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB3+CREM\run_01_seed_300463\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB3+CREM\run_01_seed_300463\fit.output.rates
78	4	ATF1+ATF7+CREB3+CREM	2	300464	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB3+CREM\run_02_seed_300464\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB3+CREM\run_02_seed_300464\fit.output.rates
78	4	ATF1+ATF7+CREB3+CREM	3	300465	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB3+CREM\run_03_seed_300465\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB3+CREM\run_03_seed_300465\fit.output.rates
78	4	ATF1+ATF7+CREB3+CREM	4	300466	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB3+CREM\run_04_seed_300466\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB3+CREM\run_04_seed_300466\fit.output.rates
79	4	ATF1+ATF7+CREB5+CREM	1	300469	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB5+CREM\run_01_seed_300469\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB5+CREM\run_01_seed_300469\fit.output.rates
79	4	ATF1+ATF7+CREB5+CREM	2	300470	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB5+CREM\run_02_seed_300470\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB5+CREM\run_02_seed_300470\fit.output.rates
79	4	ATF1+ATF7+CREB5+CREM	3	300471	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB5+CREM\run_03_seed_300471\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB5+CREM\run_03_seed_300471\fit.output.rates
79	4	ATF1+ATF7+CREB5+CREM	4	300472	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB5+CREM\run_04_seed_300472\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+ATF7+CREB5+CREM\run_04_seed_300472\fit.output.rates
80	4	ATF1+CREB1+CREB3+CREB5	1	300475	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB1+CREB3+CREB5\run_01_seed_300475\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB1+CREB3+CREB5\run_01_seed_300475\fit.output.rates
80	4	ATF1+CREB1+CREB3+CREB5	2	300476	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB1+CREB3+CREB5\run_02_seed_300476\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB1+CREB3+CREB5\run_02_seed_300476\fit.output.rates
80	4	ATF1+CREB1+CREB3+CREB5	3	300477	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB1+CREB3+CREB5\run_03_seed_300477\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB1+CREB3+CREB5\run_03_seed_300477\fit.output.rates
80	4	ATF1+CREB1+CREB3+CREB5	4	300478	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB1+CREB3+CREB5\run_04_seed_300478\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB1+CREB3+CREB5\run_04_seed_300478\fit.output.rates
81	4	ATF1+CREB1+CREB3+CREM	1	300481	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB1+CREB3+CREM\run_01_seed_300481\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB1+CREB3+CREM\run_01_seed_300481\fit.output.rates
81	4	ATF1+CREB1+CREB3+CREM	2	300482	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB1+CREB3+CREM\run_02_seed_300482\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB1+CREB3+CREM\run_02_seed_300482\fit.output.rates
81	4	ATF1+CREB1+CREB3+CREM	3	300483	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB1+CREB3+CREM\run_03_seed_300483\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB1+CREB3+CREM\run_03_seed_300483\fit.output.rates
81	4	ATF1+CREB1+CREB3+CREM	4	300484	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB1+CREB3+CREM\run_04_seed_300484\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB1+CREB3+CREM\run_04_seed_300484\fit.output.rates
82	4	ATF1+CREB1+CREB5+CREM	1	300487	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB1+CREB5+CREM\run_01_seed_300487\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB1+CREB5+CREM\run_01_seed_300487\fit.output.rates
82	4	ATF1+CREB1+CREB5+CREM	2	300488	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB1+CREB5+CREM\run_02_seed_300488\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB1+CREB5+CREM\run_02_seed_300488\fit.output.rates
82	4	ATF1+CREB1+CREB5+CREM	3	300489	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB1+CREB5+CREM\run_03_seed_300489\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB1+CREB5+CREM\run_03_seed_300489\fit.output.rates
82	4	ATF1+CREB1+CREB5+CREM	4	300490	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB1+CREB5+CREM\run_04_seed_300490\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB1+CREB5+CREM\run_04_seed_300490\fit.output.rates
83	4	ATF1+CREB3+CREB5+CREM	1	300493	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB3+CREB5+CREM\run_01_seed_300493\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB3+CREB5+CREM\run_01_seed_300493\fit.output.rates
83	4	ATF1+CREB3+CREB5+CREM	2	300494	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB3+CREB5+CREM\run_02_seed_300494\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB3+CREB5+CREM\run_02_seed_300494\fit.output.rates
83	4	ATF1+CREB3+CREB5+CREM	3	300495	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB3+CREB5+CREM\run_03_seed_300495\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB3+CREB5+CREM\run_03_seed_300495\fit.output.rates
83	4	ATF1+CREB3+CREB5+CREM	4	300496	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB3+CREB5+CREM\run_04_seed_300496\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF1+CREB3+CREB5+CREM\run_04_seed_300496\fit.output.rates
84	4	ATF4+ATF7+CREB1+CREB3	1	300499	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB1+CREB3\run_01_seed_300499\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB1+CREB3\run_01_seed_300499\fit.output.rates
84	4	ATF4+ATF7+CREB1+CREB3	2	300500	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB1+CREB3\run_02_seed_300500\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB1+CREB3\run_02_seed_300500\fit.output.rates
84	4	ATF4+ATF7+CREB1+CREB3	3	300501	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB1+CREB3\run_03_seed_300501\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB1+CREB3\run_03_seed_300501\fit.output.rates
84	4	ATF4+ATF7+CREB1+CREB3	4	300502	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB1+CREB3\run_04_seed_300502\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB1+CREB3\run_04_seed_300502\fit.output.rates
85	4	ATF4+ATF7+CREB1+CREB5	1	300505	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB1+CREB5\run_01_seed_300505\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB1+CREB5\run_01_seed_300505\fit.output.rates
85	4	ATF4+ATF7+CREB1+CREB5	2	300506	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB1+CREB5\run_02_seed_300506\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB1+CREB5\run_02_seed_300506\fit.output.rates
85	4	ATF4+ATF7+CREB1+CREB5	3	300507	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB1+CREB5\run_03_seed_300507\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB1+CREB5\run_03_seed_300507\fit.output.rates
85	4	ATF4+ATF7+CREB1+CREB5	4	300508	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB1+CREB5\run_04_seed_300508\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB1+CREB5\run_04_seed_300508\fit.output.rates
86	4	ATF4+ATF7+CREB1+CREM	1	300511	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB1+CREM\run_01_seed_300511\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB1+CREM\run_01_seed_300511\fit.output.rates
86	4	ATF4+ATF7+CREB1+CREM	2	300512	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB1+CREM\run_02_seed_300512\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB1+CREM\run_02_seed_300512\fit.output.rates
86	4	ATF4+ATF7+CREB1+CREM	3	300513	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB1+CREM\run_03_seed_300513\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB1+CREM\run_03_seed_300513\fit.output.rates
86	4	ATF4+ATF7+CREB1+CREM	4	300514	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB1+CREM\run_04_seed_300514\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB1+CREM\run_04_seed_300514\fit.output.rates
87	4	ATF4+ATF7+CREB3+CREB5	1	300517	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB3+CREB5\run_01_seed_300517\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB3+CREB5\run_01_seed_300517\fit.output.rates
87	4	ATF4+ATF7+CREB3+CREB5	2	300518	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB3+CREB5\run_02_seed_300518\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB3+CREB5\run_02_seed_300518\fit.output.rates
87	4	ATF4+ATF7+CREB3+CREB5	3	300519	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB3+CREB5\run_03_seed_300519\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB3+CREB5\run_03_seed_300519\fit.output.rates
87	4	ATF4+ATF7+CREB3+CREB5	4	300520	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB3+CREB5\run_04_seed_300520\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB3+CREB5\run_04_seed_300520\fit.output.rates
88	4	ATF4+ATF7+CREB3+CREM	1	300523	reverse	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB3+CREM\run_01_seed_300523\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\4TF\ATF4+ATF7+CREB3+CREM\run_01_seed_300523\fit.output.rates
