combination_index	tf_count	combination	run	seed	source	final_score	elapsed	single_hit_r	multi_hit_r	fit_xml	single_hit_rates	multi_hit_rates
41	3	ATF1+CREB3+CREB5	4	300164	forward	1.146e+05	00:10:16.0410671	0.5716614340	0.5005316247	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+CREB3+CREB5\run_04_seed_300164\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+CREB3+CREB5\run_04_seed_300164\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF1+CREB3+CREB5\run_04.rates.tsv
42	3	ATF1+CREB3+CREM	1	300165	forward	7.2e+04	00:08:15.7177992	0.7516510829	0.6659495504	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+CREB3+CREM\run_01_seed_300165\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+CREB3+CREM\run_01_seed_300165\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF1+CREB3+CREM\run_01.rates.tsv
42	3	ATF1+CREB3+CREM	2	300166	forward	1.027e+05	00:07:00.7025973	0.6273703005	0.6216753200	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+CREB3+CREM\run_02_seed_300166\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+CREB3+CREM\run_02_seed_300166\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF1+CREB3+CREM\run_02.rates.tsv
42	3	ATF1+CREB3+CREM	3	300167	forward	8.59e+04	00:03:20.5340801	0.6469857252	0.6359418262	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+CREB3+CREM\run_03_seed_300167\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+CREB3+CREM\run_03_seed_300167\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF1+CREB3+CREM\run_03.rates.tsv
42	3	ATF1+CREB3+CREM	4	300168	forward	7.197e+04	00:09:35.9830823	0.7511139058	0.6662941613	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+CREB3+CREM\run_04_seed_300168\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+CREB3+CREM\run_04_seed_300168\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF1+CREB3+CREM\run_04.rates.tsv
43	3	ATF1+CREB5+CREM	1	300169	forward	8.637e+04	00:03:50.3844561	0.6996843145	0.6584174795	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+CREB5+CREM\run_01_seed_300169\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+CREB5+CREM\run_01_seed_300169\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF1+CREB5+CREM\run_01.rates.tsv
43	3	ATF1+CREB5+CREM	2	300170	forward	8.31e+04	00:15:36.3726379	0.6724571971	0.6709431246	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+CREB5+CREM\run_02_seed_300170\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+CREB5+CREM\run_02_seed_300170\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF1+CREB5+CREM\run_02.rates.tsv
43	3	ATF1+CREB5+CREM	3	300171	forward	8.383e+04	00:15:56.6132167	0.6921922243	0.6725594685	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+CREB5+CREM\run_03_seed_300171\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+CREB5+CREM\run_03_seed_300171\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF1+CREB5+CREM\run_03.rates.tsv
43	3	ATF1+CREB5+CREM	4	300172	forward	7.986e+04	00:13:21.5096480	0.7147259378	0.6381445530	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+CREB5+CREM\run_04_seed_300172\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF1+CREB5+CREM\run_04_seed_300172\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF1+CREB5+CREM\run_04.rates.tsv
44	3	ATF4+ATF7+CREB1	1	300173	forward	7.583e+04	00:26:17.7631380	0.7415143685	0.6960493101	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREB1\run_01_seed_300173\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREB1\run_01_seed_300173\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+ATF7+CREB1\run_01.rates.tsv
44	3	ATF4+ATF7+CREB1	2	300174	forward	7.03e+04	00:25:27.6312610	0.7369890708	0.7034658922	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREB1\run_02_seed_300174\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREB1\run_02_seed_300174\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+ATF7+CREB1\run_02.rates.tsv
44	3	ATF4+ATF7+CREB1	3	300175	forward	7.042e+04	00:24:32.6410615	0.7355507905	0.7022783622	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREB1\run_03_seed_300175\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREB1\run_03_seed_300175\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+ATF7+CREB1\run_03.rates.tsv
44	3	ATF4+ATF7+CREB1	4	300176	forward	7.205e+04	00:36:28.9541424	0.7611960488	0.7128929536	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREB1\run_04_seed_300176\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREB1\run_04_seed_300176\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+ATF7+CREB1\run_04.rates.tsv
45	3	ATF4+ATF7+CREB3	1	300177	forward	8.643e+04	00:14:26.3165782	0.6941709994	0.6646890498	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREB3\run_01_seed_300177\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREB3\run_01_seed_300177\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+ATF7+CREB3\run_01.rates.tsv
45	3	ATF4+ATF7+CREB3	2	300178	forward	8.731e+04	00:18:41.9644667	0.6845327581	0.6588354489	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREB3\run_02_seed_300178\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREB3\run_02_seed_300178\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+ATF7+CREB3\run_02.rates.tsv
45	3	ATF4+ATF7+CREB3	3	300179	forward	8.833e+04	00:09:10.7913314	0.6731448366	0.6567027492	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREB3\run_03_seed_300179\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREB3\run_03_seed_300179\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+ATF7+CREB3\run_03.rates.tsv
45	3	ATF4+ATF7+CREB3	4	300180	forward	8.735e+04	00:17:46.6473819	0.6803457205	0.6637687782	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREB3\run_04_seed_300180\fit.xml	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\incoming_forward\Figure3B\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREB3\run_04_seed_300180\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+ATF7+CREB3\run_04.rates.tsv
46	3	ATF4+ATF7+CREB5	1	300271	reverse	7.463e+04	00:05:57.2879136	0.7354802861	0.7115377962	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREB5\run_01_seed_300271\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREB5\run_01_seed_300271\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+ATF7+CREB5\run_01.rates.tsv
46	3	ATF4+ATF7+CREB5	2	300272	reverse	7.241e+04	00:07:36.4847527	0.7458782500	0.7220520654	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREB5\run_02_seed_300272\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREB5\run_02_seed_300272\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+ATF7+CREB5\run_02.rates.tsv
46	3	ATF4+ATF7+CREB5	3	300273	reverse	7.045e+04	00:06:51.3171506	0.7602430799	0.6919158299	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREB5\run_03_seed_300273\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREB5\run_03_seed_300273\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+ATF7+CREB5\run_03.rates.tsv
46	3	ATF4+ATF7+CREB5	4	300274	reverse	6.991e+04	00:06:01.0276097	0.7651649859	0.7084312843	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREB5\run_04_seed_300274\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREB5\run_04_seed_300274\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+ATF7+CREB5\run_04.rates.tsv
47	3	ATF4+ATF7+CREM	1	300277	reverse	8.275e+04	00:05:55.9222278	0.7117277484	0.6839375690	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREM\run_01_seed_300277\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREM\run_01_seed_300277\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+ATF7+CREM\run_01.rates.tsv
47	3	ATF4+ATF7+CREM	2	300278	reverse	8.315e+04	00:02:41.7067863	0.7037431985	0.6750946568	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREM\run_02_seed_300278\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREM\run_02_seed_300278\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+ATF7+CREM\run_02.rates.tsv
47	3	ATF4+ATF7+CREM	3	300279	reverse	7.486e+04	00:01:30.3832678	0.7497672338	0.6616167235	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREM\run_03_seed_300279\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREM\run_03_seed_300279\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+ATF7+CREM\run_03.rates.tsv
47	3	ATF4+ATF7+CREM	4	300280	reverse	1.288e+05	00:01:21.2585970	0.6726194392	0.5999170834	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREM\run_04_seed_300280\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+ATF7+CREM\run_04_seed_300280\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+ATF7+CREM\run_04.rates.tsv
48	3	ATF4+CREB1+CREB3	1	300283	reverse	6.285e+04	00:08:01.1084659	0.8089600884	0.6940208432	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB3\run_01_seed_300283\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB3\run_01_seed_300283\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+CREB1+CREB3\run_01.rates.tsv
48	3	ATF4+CREB1+CREB3	2	300284	reverse	8.818e+04	00:01:36.8312846	0.6246215748	0.6007011325	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB3\run_02_seed_300284\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB3\run_02_seed_300284\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+CREB1+CREB3\run_02.rates.tsv
48	3	ATF4+CREB1+CREB3	3	300285	reverse	6.29e+04	00:06:55.7222591	0.8097693555	0.6932673545	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB3\run_03_seed_300285\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB3\run_03_seed_300285\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+CREB1+CREB3\run_03.rates.tsv
48	3	ATF4+CREB1+CREB3	4	300286	reverse	6.344e+04	00:07:05.9289339	0.8059046316	0.6894155631	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB3\run_04_seed_300286\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB3\run_04_seed_300286\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+CREB1+CREB3\run_04.rates.tsv
49	3	ATF4+CREB1+CREB5	1	300289	reverse	7.158e+04	00:06:15.6510897	0.7533269751	0.7037905331	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB5\run_01_seed_300289\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB5\run_01_seed_300289\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+CREB1+CREB5\run_01.rates.tsv
49	3	ATF4+CREB1+CREB5	2	300290	reverse	7.538e+04	00:05:20.8057475	0.7227832534	0.7151687493	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB5\run_02_seed_300290\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB5\run_02_seed_300290\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+CREB1+CREB5\run_02.rates.tsv
49	3	ATF4+CREB1+CREB5	3	300291	reverse	6.511e+04	00:07:56.0796713	0.8022226282	0.7220466816	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB5\run_03_seed_300291\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB5\run_03_seed_300291\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+CREB1+CREB5\run_03.rates.tsv
49	3	ATF4+CREB1+CREB5	4	300292	reverse	7.246e+04	00:06:20.9390394	0.7318228274	0.7136964297	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB5\run_04_seed_300292\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREB5\run_04_seed_300292\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+CREB1+CREB5\run_04.rates.tsv
50	3	ATF4+CREB1+CREM	1	300295	reverse	5.643e+04	00:06:26.4635980	0.8273072955	0.7706140469	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREM\run_01_seed_300295\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREM\run_01_seed_300295\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+CREB1+CREM\run_01.rates.tsv
50	3	ATF4+CREB1+CREM	2	300296	reverse	5.645e+04	00:06:45.9282536	0.8285895489	0.7711307562	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREM\run_02_seed_300296\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREM\run_02_seed_300296\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+CREB1+CREM\run_02.rates.tsv
50	3	ATF4+CREB1+CREM	3	300297	reverse	7.97e+04	00:05:45.5946320	0.6862847240	0.6825343243	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREM\run_03_seed_300297\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREM\run_03_seed_300297\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+CREB1+CREM\run_03.rates.tsv
50	3	ATF4+CREB1+CREM	4	300298	reverse	7.289e+04	00:06:00.7406720	0.7510022868	0.6936726435	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREM\run_04_seed_300298\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB1+CREM\run_04_seed_300298\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+CREB1+CREM\run_04.rates.tsv
51	3	ATF4+CREB3+CREB5	1	300301	reverse	8.817e+04	00:04:50.6907181	0.6803657552	0.6377280196	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB3+CREB5\run_01_seed_300301\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB3+CREB5\run_01_seed_300301\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+CREB3+CREB5\run_01.rates.tsv
51	3	ATF4+CREB3+CREB5	2	300302	reverse	7.766e+04	00:08:45.9987726	0.7272395928	0.6829431813	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB3+CREB5\run_02_seed_300302\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB3+CREB5\run_02_seed_300302\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+CREB3+CREB5\run_02.rates.tsv
51	3	ATF4+CREB3+CREB5	3	300303	reverse	9.28e+04	00:05:30.7172337	0.6646423455	0.6360815731	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB3+CREB5\run_03_seed_300303\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB3+CREB5\run_03_seed_300303\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+CREB3+CREB5\run_03.rates.tsv
51	3	ATF4+CREB3+CREB5	4	300304	reverse	9.128e+04	00:05:56.3964146	0.6699606758	0.6339804749	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB3+CREB5\run_04_seed_300304\fit.xml	C:\Users\LIME\Desktop\Figure3B_reverse\Figure3B_portable_windows_20260612\artifacts\figure3b_no_self_scrambled_8runs\3TF\ATF4+CREB3+CREB5\run_04_seed_300304\fit.output.rates	C:\Users\LIME\Documents\Fiuer5\figure3_merge_20260614\output\multi_hit_rates\3TF\ATF4+CREB3+CREB5\run_04.rates.tsv
